Customer_ID,Customer_Name,Total_Sales,Total_Profit,Total_Orders,Total_Quantity
CUST15551,Rohit Das,274038.75,42703.93,1,5.0
CUST17136,Karan Das,273990.0,38759.77,1,3.0
CUST26251,Akash Kumar,273847.0,45830.23840000001,1,4.0
CUST13702,Arjun Jain,273831.0,29170.64,1,4.0
CUST18585,Rahul Jain,273756.8,32013.17,1,4.0
CUST24436,Kavita Gupta,273659.2,37477.5753333333,1,4.0
CUST16181,Karan Nayak,273649.0,28233.04,1,4.0
CUST20263,Vikas Panda,273641.2,52998.77,1,4.0
CUST23243,Ankit Rao,273640.5,46208.04,1,5.0
CUST26279,Priya Panda,273634.2,43430.84633333336,1,3.0
CUST25783,Riya Verma,273621.60000000003,23943.07,1,4.0
CUST24009,Akash Sharma,273578.4,53245.76,1,4.0
CUST18390,Nisha Gupta,273548.0,22235.43,1,4.0
CUST14087,Vivek Panda,273540.39999999997,45868.94,1,4.0
CUST11284,Arjun Mehta,273532.5,35735.96,1,5.0
CUST12298,Priya Panda,273532.0,27086.9,1,5.0
CUST18456,Rohit Nayak,273427.5,21253.05,1,5.0
CUST17297,Neha Singh,273401.60000000003,22414.33,1,4.0
CUST17328,Neha Dutta,273258.0,54062.31,1,4.0
CUST11444,Amit Sahu,273240.0,34595.62,1,4.0
CUST14754,Riya Das,273212.8,33681.29,1,4.0
CUST17656,Amit Gupta,273207.60000000003,14353.53,1,4.0
CUST23053,Akash Kumar,273199.5,41643.72443333334,1,5.0
CUST21108,Pooja Sharma,273189.6,40467.33119999998,1,3.0
CUST19203,Nisha Reddy,273128.0,18588.83,1,5.0
CUST18816,Sneha Pradhan,273087.5,26425.28,1,5.0
CUST18990,Anjali Verma,273052.5,49732.0,1,5.0
CUST14369,Karan Nayak,273032.75,31407.56400000008,1,5.0
CUST28356,Vikas Sahu,272997.2,37483.85016666667,1,4.0
CUST22176,Sneha Das,272922.0,22967.31,1,3.0
CUST21599,Shreya Rao,272907.45,42727.47206666661,1,3.0
CUST18336,Karan Mishra,272878.0,41787.8915666667,1,4.0
CUST19397,Karan Singh,272868.5,27125.35480000003,1,5.0
CUST25914,Anjali Mohanty,272865.6,35041.64,1,4.0
CUST10436,Pooja Sahu,272831.25,49013.23,1,5.0
CUST24935,Sanjay Mohanty,272665.2,43252.150333333346,1,3.0
CUST18361,Rohit Gupta,272646.0,34845.38,1,5.0
CUST10145,Sneha Das,272581.39999999997,43477.04383333326,1,4.0
CUST19722,Kavita Patel,272548.8,35343.27790000005,1,4.0
CUST19654,Sneha Rao,272476.0,23832.63,1,4.0
CUST14433,Sanjay Verma,272415.0,58858.53,1,3.0
CUST19324,Ankit Behera,272412.0,55517.52,1,4.0
CUST18427,Sneha Mohanty,272404.8,46863.15,1,4.0
CUST16045,Swati Kumar,272364.0,43066.81,1,3.0
CUST27299,Riya Singh,272197.8,57669.8,1,4.0
CUST18922,Nisha Mohanty,271965.0,23325.49,1,3.0
CUST14839,Raj Mehta,271961.25,40721.72,1,5.0
CUST26029,Ankit Verma,271904.0,52247.23,1,4.0
CUST17199,Neha Rao,271839.0,30090.93,1,4.0
CUST12984,Nisha Das,271754.0,31481.13,1,4.0
CUST15434,Riya Sharma,271719.0,37942.93,1,5.0
CUST15643,Deepak Nayak,271683.0,15186.95,1,4.0
CUST10546,Swati Mohanty,271662.0,35397.25670000001,1,3.0
CUST23800,Kavita Patel,271623.60000000003,26184.29,1,4.0
CUST25558,Karan Dutta,271609.0,31742.45,1,4.0
CUST17449,Manish Mishra,271581.0,14920.93,1,4.0
CUST23688,Vikas Mishra,271571.2,35682.15,1,4.0
CUST21038,Swati Behera,271566.39999999997,39610.63923333337,1,4.0
CUST26518,Nisha Nayak,271558.0,46162.14,1,5.0
CUST19120,Vikas Pradhan,271554.5,28848.032433333374,1,5.0
CUST15031,Rahul Verma,271536.0,41390.14,1,4.0
CUST27472,Shreya Mohanty,271522.8,53515.5,1,4.0
CUST17876,Ankit Behera,271497.60000000003,20209.47,1,4.0
CUST11313,Amit Panda,271419.0,28526.57,1,3.0
CUST26202,Sanjay Dutta,271405.5,44634.73153333342,1,3.0
CUST24805,Riya Rao,271351.35,46991.82123333331,1,3.0
CUST14637,Unknown,271340.0,24422.12,1,5.0
CUST25937,Rahul Sharma,271240.2,51078.56,1,3.0
CUST21121,Sneha Verma,271239.5,32882.7141666667,1,5.0
CUST11785,Riya Patel,271222.4,25357.14,1,4.0
CUST23275,Vivek Sahu,271144.0,32121.08,1,4.0
CUST28155,Anjali Mishra,271104.0,17780.13,1,4.0
CUST19561,Neha Mishra,271025.0,18448.01,1,5.0
CUST23610,Ankit Kumar,270960.89999999997,37638.42,1,3.0
CUST13479,Karan Kumar,270906.75,31588.33,1,5.0
CUST22614,Unknown,270903.5,50134.61,1,5.0
CUST10494,Rahul Sahu,270886.0,38964.03800000005,1,5.0
CUST12569,Nisha Patel,270873.0,43513.34899999986,1,5.0
CUST13251,Sneha Singh,270786.2,50372.2,1,4.0
CUST27083,Anjali Nayak,270784.2,29992.89,1,3.0
CUST10148,Sanjay Reddy,270779.39999999997,20348.61,1,4.0
CUST13377,Abhishek Patel,270711.0,49699.72,1,3.0
CUST10466,Raj Mishra,270711.0,31633.72003333331,1,5.0
CUST11226,Rahul Pradhan,270648.0,26616.137533333338,1,4.0
CUST10032,Kavita Rao,270621.0,26939.29,1,5.0
CUST28995,Rahul Pradhan,270572.4,26619.57,1,4.0
CUST14444,Anjali Yadav,270457.25,21988.15,1,5.0
CUST15048,Deepak Das,270360.0,40771.3,1,3.0
CUST13891,Raj Patel,270340.0,44235.23,1,5.0
CUST10847,Suresh Das,270285.0,14091.05,1,4.0
CUST15573,Rahul Pradhan,270270.0,55628.79,1,5.0
CUST11701,Karan Mishra,270188.55,41053.68,1,3.0
CUST26815,Vivek Patel,270093.0,42028.22,1,4.0
CUST28854,Karan Patel,270062.0,18879.79,1,4.0
CUST13206,Nisha Verma,270019.5,57186.65,1,5.0
CUST21640,Deepak Yadav,269955.0,14716.27,1,5.0
CUST20235,Vikas Gupta,269902.8,51814.21,1,4.0
CUST28126,Rohit Mishra,269840.0,40408.46,1,5.0
CUST15170,Shreya Jain,269835.0,28257.91,1,3.0
CUST23393,Kavita Verma,269810.0,43992.99,1,5.0
CUST26329,Vikas Yadav,269805.0,54452.12,1,3.0
CUST19009,Arjun Reddy,269791.2,39868.058433333346,1,4.0
CUST24523,Karan Reddy,269732.0,37349.81,1,4.0
CUST13806,Vikas Reddy,269716.0,56633.46,1,5.0
CUST26038,Amit Mohanty,269692.64999999997,33428.15,1,3.0
CUST25816,Anjali Panda,269676.0,30085.66,1,5.0
CUST27817,Manish Sahu,269640.0,39706.36,1,4.0
CUST23796,Raj Nayak,269636.5,35383.512833333305,1,5.0
CUST12439,Suresh Reddy,269594.8,15063.14,1,4.0
CUST10700,Raj Behera,269491.25,31154.468599999964,1,5.0
CUST15967,Raj Patel,269488.39999999997,31494.29,1,4.0
CUST28543,Deepak Pradhan,269416.0,18963.96,1,5.0
CUST16849,Rohit Sahu,269401.5,38004.88,1,5.0
CUST15003,Riya Sahu,269401.0,14297.84,1,5.0
CUST23501,Rohit Verma,269400.0,40260.91,1,4.0
CUST20026,Rohit Das,269372.8,29779.96,1,4.0
CUST20717,Suresh Mohanty,269317.5,17394.54,1,5.0
CUST12427,Riya Sahu,269316.0,22189.35,1,4.0
CUST13072,Raj Mohanty,269300.7,31900.5293666667,1,3.0
CUST22237,Nisha Patel,269297.0,41657.37,1,5.0
CUST22230,Deepak Jain,269276.4,58886.34,1,4.0
CUST16374,Akash Patel,269273.2,20749.97,1,4.0
CUST13542,Arjun Gupta,269249.0,41688.46,1,4.0
CUST16012,Pooja Mehta,269188.0,14811.68,1,5.0
CUST11937,Sneha Singh,269105.55,33316.887233333386,1,3.0
CUST15425,Akash Das,269076.0,44944.67,1,3.0
CUST20609,Swati Jain,268944.0,14746.26,1,4.0
CUST15867,Rahul Sahu,268926.0,32113.63,1,3.0
CUST10464,Sanjay Pradhan,268908.0,30053.28,1,4.0
CUST20294,Arjun Gupta,268899.2,36794.52,1,4.0
CUST12480,Akash Yadav,268865.0,31304.22,1,5.0
CUST13249,Swati Panda,268854.4,19268.26,1,4.0
CUST24540,Shreya Mishra,268849.0,30356.66,1,5.0
CUST18767,Rohit Singh,268824.39999999997,57037.31,1,4.0
CUST21530,Abhishek Sahu,268814.7,39009.54,1,3.0
CUST15533,Sneha Verma,268765.0,15150.7,1,5.0
CUST24039,Priya Verma,268680.0,33996.147033333415,1,4.0
CUST22686,Anjali Nayak,268623.89999999997,36635.5,1,3.0
CUST28906,Riya Dutta,268620.0,21796.11,1,4.0
CUST14320,Arjun Das,268597.5,50207.27,1,5.0
CUST28653,Swati Mishra,268517.7,32719.31353333334,1,3.0
CUST10820,Manish Rao,268461.45,19694.55,1,3.0
CUST16953,Pooja Sahu,268440.0,32706.59,1,5.0
CUST21768,Manish Panda,268317.0,43207.43,1,5.0
CUST19789,Manish Sharma,268308.0,39429.31,1,3.0
CUST17975,Neha Das,268281.0,51941.93,1,5.0
CUST23004,Anjali Nayak,268190.0,28402.17,1,5.0
CUST23633,Neha Nayak,268160.0,31852.8,1,4.0
CUST27136,Karan Jain,268144.8,49110.09,1,4.0
CUST16475,Rohit Sahu,268100.0,28045.53,1,4.0
CUST13932,Vivek Das,268085.0,16083.58,1,5.0
CUST11265,Akash Kumar,267974.1,48483.59,1,3.0
CUST16492,Neha Sharma,267917.1,40661.66,1,3.0
CUST15370,Manish Panda,267900.8,53905.84,1,4.0
CUST10184,Kavita Sharma,267867.0,46283.86,1,3.0
CUST16579,Shreya Dutta,267852.0,37504.77,1,5.0
CUST16194,Manish Das,267750.9,9700.28,1,3.0
CUST19325,Swati Reddy,267675.0,18033.19,1,5.0
CUST25336,Sneha Mehta,267668.0,25487.07,1,5.0
CUST12904,Sanjay Rao,267639.5,36434.4035333334,1,5.0
CUST22365,Sanjay Dutta,267638.75,14883.03,1,5.0
CUST24919,Manish Pradhan,267590.2,40125.69666666663,1,4.0
CUST10233,Neha Nayak,267504.0,45854.98,1,4.0
CUST17155,Unknown,267498.0,17248.07,1,4.0
CUST22942,Sanjay Mohanty,267417.0,54359.11,1,3.0
CUST15920,Akash Mishra,267353.75,47120.36,1,5.0
CUST14180,Amit Nayak,267292.0,35292.96,1,4.0
CUST27695,Kavita Verma,267282.5,14533.82,1,5.0
CUST28108,Pooja Behera,267252.0,51806.4,1,5.0
CUST16949,Vikas Reddy,267181.2,52959.5,1,3.0
CUST22078,Riya Das,267176.0,57573.78,1,4.0
CUST20938,Sanjay Sharma,267096.0,50852.35,1,4.0
CUST15952,Sneha Mehta,267091.25,42604.24,1,5.0
CUST14441,Amit Sahu,267085.0,36536.00523333338,1,5.0
CUST27956,Nisha Kumar,267066.0,54224.44,1,3.0
CUST14046,Sanjay Panda,267046.4,56280.41,1,4.0
CUST16450,Deepak Das,267021.25,55968.64,1,5.0
CUST17317,Rahul Verma,266965.2,40990.67,1,3.0
CUST26994,Manish Behera,266889.0,47610.85,1,3.0
CUST26759,Suresh Behera,266836.0,42532.22866666669,1,5.0
CUST23897,Vivek Kumar,266817.0,34730.42,1,4.0
CUST10919,Vivek Gupta,266718.0,49525.23,1,3.0
CUST28037,Vikas Sahu,266655.0,57320.98,1,4.0
CUST25133,Anjali Pradhan,266636.5,58146.07,1,5.0
CUST28986,Anjali Kumar,266623.0,50479.39,1,5.0
CUST14954,Manish Jain,266615.25,38890.97,1,5.0
CUST25825,Nisha Sahu,266566.8,22852.32,1,4.0
CUST11483,Vikas Dutta,266560.5,39804.08,1,5.0
CUST24431,Manish Yadav,266536.8,31806.23,1,4.0
CUST14102,Shreya Patel,266508.9,38159.39,1,3.0
CUST10561,Rahul Rao,266507.5,22608.19,1,5.0
CUST27879,Sanjay Mohanty,266410.39999999997,26955.52,1,4.0
CUST22072,Manish Nayak,266403.2,40554.74,1,4.0
CUST25376,Swati Sharma,266382.0,35715.52,1,5.0
CUST10151,Kavita Nayak,266262.2,45528.38,1,4.0
CUST25735,Sanjay Sahu,266261.25,23933.289366666704,1,5.0
CUST19656,Akash Singh,266200.0,17174.24,1,5.0
CUST27662,Sanjay Yadav,266184.0,30257.03,1,4.0
CUST24831,Nisha Gupta,266170.8,44036.23,1,4.0
CUST15786,Deepak Gupta,266155.39999999997,54196.8,1,4.0
CUST22664,Priya Das,266152.0,46802.44,1,5.0
CUST13675,Sneha Gupta,266137.75,17710.14,1,5.0
CUST15072,Deepak Patel,266060.0,22390.93,1,5.0
CUST15234,Abhishek Mehta,266049.0,59157.01,1,3.0
CUST11267,Deepak Das,266031.0,47080.93433333326,1,3.0
CUST23127,Karan Dutta,265977.0,49579.62,1,3.0
CUST10165,Swati Singh,265964.4,34638.56,1,4.0
CUST15009,Shreya Jain,265937.0,38652.64,1,5.0
CUST26863,Anjali Jain,265902.14999999997,24693.34,1,3.0
CUST28563,Abhishek Mishra,265740.0,28768.15186666668,1,5.0
CUST12344,Sneha Gupta,265729.25,23046.37,1,5.0
CUST21327,Akash Panda,265725.6,38932.94026666679,1,4.0
CUST26648,Kavita Das,265724.0,50713.94,1,4.0
CUST22249,Vikas Rao,265699.8,42407.57,1,4.0
CUST11217,Priya Panda,265626.0,17599.27,1,5.0
CUST26118,Vivek Gupta,265587.0,13280.32,1,3.0
CUST16977,Rohit Panda,265557.6,42591.801900000006,1,4.0
CUST14654,Sanjay Singh,265529.8,56690.12,1,4.0
CUST14249,Karan Dutta,265473.0,40517.0,1,4.0
CUST26708,Arjun Dutta,265455.0,43687.9386333333,1,3.0
CUST22927,Arjun Yadav,265420.8,41453.32,1,4.0
CUST10571,Amit Panda,265347.2,16772.88,1,4.0
CUST26220,Vivek Behera,265342.8,25576.5,1,4.0
CUST11636,Rahul Dutta,265314.0,27211.83,1,4.0
CUST21055,Swati Yadav,265297.95,16989.29,1,3.0
CUST14575,Arjun Rao,265268.0,59147.8,1,4.0
CUST19737,Deepak Behera,265259.0,37643.21,1,5.0
CUST14636,Suresh Gupta,265217.2,29899.49,1,4.0
CUST11241,Vivek Panda,265203.89999999997,28966.337533333328,1,3.0
CUST23008,Amit Gupta,265095.18,32005.74,1,3.0
CUST27005,Manish Mehta,265084.2,15109.77,1,4.0
CUST17942,Rohit Singh,265068.0,31868.464199999988,1,4.0
CUST16868,Manish Kumar,265041.45,18620.87,1,3.0
CUST23527,Ankit Verma,265026.60000000003,14858.29,1,3.0
CUST16355,Sneha Behera,264981.60000000003,55165.33,1,4.0
CUST13120,Anjali Sahu,264948.0,55404.04,1,5.0
CUST22299,Shreya Verma,264945.8,38993.24,1,4.0
CUST25797,Akash Gupta,264884.7,17492.63,1,3.0
CUST20964,Vikas Verma,264861.0,36642.54969999992,1,5.0
CUST15946,Ankit Mohanty,264847.64999999997,38855.61,1,3.0
CUST15835,Vivek Nayak,264813.45,38492.64,1,3.0
CUST11128,Vikas Nayak,264784.0,29120.19,1,4.0
CUST12846,Swati Sharma,264762.39999999997,39460.64,1,4.0
CUST16833,Amit Dutta,264723.2,30063.5820333333,1,4.0
CUST24710,Abhishek Pradhan,264664.8,55557.44,1,3.0
CUST27856,Kavita Mohanty,264645.0,40413.78,1,4.0
CUST21745,Manish Singh,264582.0,46805.06,1,3.0
CUST26089,Karan Nayak,264571.0,35853.78113333333,1,4.0
CUST10567,Arjun Verma,264489.5,40043.69,1,5.0
CUST13562,Riya Yadav,264472.0,51777.89,1,5.0
CUST27850,Rohit Gupta,264391.64999999997,21124.54,1,3.0
CUST14172,Kavita Yadav,264384.0,35555.28503333334,1,3.0
CUST14424,Vikas Behera,264289.05,36005.19,1,3.0
CUST18787,Sneha Kumar,264277.64999999997,27665.22,1,3.0
CUST18499,Anjali Reddy,264154.8,42334.69,1,4.0
CUST22727,Arjun Sharma,264132.3,35371.85,1,3.0
CUST10048,Neha Jain,264103.5,17103.16,1,5.0
CUST21849,Ankit Nayak,264045.0,41828.41683333333,1,3.0
CUST14326,Rahul Kumar,263970.0,50386.52,1,5.0
CUST13813,Anjali Behera,263952.0,13459.26,1,4.0
CUST27852,Shreya Gupta,263912.4,27382.16,1,4.0
CUST28153,Kavita Nayak,263871.0,18799.99,1,4.0
CUST10775,Deepak Nayak,263670.0,56459.21,1,5.0
CUST18818,Sneha Verma,263663.0,31504.01,1,5.0
CUST11647,Abhishek Nayak,263648.0,56416.3,1,5.0
CUST15707,Unknown,263606.4,38276.39,1,3.0
CUST12335,Neha Reddy,263592.0,52137.0,1,4.0
CUST15034,Rahul Rao,263568.0,40112.521733333306,1,5.0
CUST18918,Amit Verma,263504.0,43618.96,1,5.0
CUST15550,Manish Reddy,263445.6,28297.02,1,4.0
CUST22371,Sneha Nayak,263364.0,29318.57,1,5.0
CUST19755,Amit Sahu,263282.4,36520.0,1,3.0
CUST19109,Arjun Mehta,263272.2,54845.3,1,4.0
CUST21332,Priya Panda,263268.0,54937.38,1,3.0
CUST17086,Sanjay Jain,263259.0,50295.17,1,3.0
CUST23725,Manish Gupta,263248.0,41356.76,1,5.0
CUST10239,Pooja Gupta,263245.0,51588.67,1,5.0
CUST22403,Shreya Gupta,263238.4,17641.47,1,4.0
CUST28720,Manish Reddy,263233.6,46915.59,1,4.0
CUST23376,Vikas Panda,263228.8,52358.16,1,4.0
CUST17946,Vivek Jain,263209.5,25700.95,1,5.0
CUST14376,Deepak Mishra,263199.0,23233.82,1,4.0
CUST22982,Priya Panda,263190.6,14722.15,1,4.0
CUST24043,Akash Mehta,263181.60000000003,51542.95,1,4.0
CUST20666,Arjun Sahu,263181.25,52095.86,1,5.0
CUST26077,Pooja Yadav,263151.0,15337.88,1,5.0
CUST21655,Karan Verma,263148.0,30601.63,1,4.0
CUST16996,Rahul Jain,263109.14999999997,19800.53,1,3.0
CUST27822,Raj Jain,263070.0,32547.18,1,5.0
CUST13132,Priya Panda,263054.6,35740.81610000001,1,4.0
CUST10548,Riya Gupta,263054.39999999997,14856.74,1,4.0
CUST28258,Suresh Verma,263023.2,28000.36,1,3.0
CUST23509,Deepak Sharma,263005.0,34594.4,1,5.0
CUST22161,Priya Dutta,262974.0,20781.96,1,4.0
CUST25679,Arjun Yadav,262968.0,37333.22,1,4.0
CUST22866,Swati Sharma,262898.25,32452.61,1,3.0
CUST15024,Riya Reddy,262863.0,32203.59,1,3.0
CUST19871,Kavita Behera,262857.0,29884.4,1,3.0
CUST23543,Riya Gupta,262830.0,36598.04,1,5.0
CUST16395,Shreya Behera,262803.2,31796.01,1,4.0
CUST23859,Rahul Gupta,262762.5,17471.6,1,5.0
CUST13750,Neha Behera,262750.0,49643.61,1,5.0
CUST16962,Amit Mishra,262695.89999999997,26157.23,1,3.0
CUST14682,Swati Kumar,262672.5,18033.1,1,5.0
CUST21723,Akash Nayak,262666.8,26772.99,1,4.0
CUST13457,Arjun Kumar,262656.8,42274.47,1,4.0
CUST15617,Riya Verma,262590.5,53619.66,1,5.0
CUST13949,Amit Behera,262528.0,55739.8,1,4.0
CUST15032,Vikas Yadav,262433.5,27344.18,1,5.0
CUST17808,Suresh Mehta,262360.0,14137.76,1,4.0
CUST26487,Abhishek Pradhan,262293.0,34745.044466666666,1,3.0
CUST22016,Kavita Sahu,262280.75,44797.32,1,5.0
CUST25719,Vivek Verma,262217.2,34019.09,1,4.0
CUST16002,Anjali Dutta,262209.0,23107.12,1,3.0
CUST27565,Deepak Patel,262134.9,33465.06,1,3.0
CUST14616,Priya Verma,262116.0,27411.39,1,4.0
CUST19385,Shreya Dutta,262089.0,14177.51,1,5.0
CUST13704,Priya Pradhan,262002.0,38885.867433333275,1,4.0
CUST28933,Swati Patel,261975.0,37662.37,1,5.0
CUST17401,Sneha Verma,261960.0,37200.61,1,5.0
CUST19329,Deepak Reddy,261909.3,33658.97859999998,1,3.0
CUST15268,Nisha Yadav,261856.0,15174.63,1,4.0
CUST12682,Suresh Das,261825.19999999998,47079.33,1,4.0
CUST15461,Nisha Mehta,261814.40000000002,33938.8,1,4.0
CUST17205,Sanjay Panda,261802.80000000002,25386.33,1,4.0
CUST13998,Akash Nayak,261800.1,13381.59,1,3.0
CUST17457,Amit Dutta,261795.6,14915.69,1,4.0
CUST25025,Nisha Verma,261687.0,32797.85060000001,1,5.0
CUST26134,Swati Patel,261669.6,20193.57,1,4.0
CUST24400,Vikas Sharma,261642.0,31536.07,1,3.0
CUST24200,Vivek Sahu,261630.0,17580.51,1,5.0
CUST21127,Kavita Sharma,261619.2,18033.48,1,3.0
CUST22342,Riya Behera,261583.2,27445.833233333382,1,4.0
CUST22889,Manish Patel,261567.0,15867.04,1,3.0
CUST23861,Akash Patel,261545.6,36176.94,1,4.0
CUST22524,Abhishek Yadav,261536.0,53754.71,1,4.0
CUST16129,Amit Mehta,261500.4,23023.74,1,4.0
CUST22915,Arjun Panda,261440.0,14681.05,1,4.0
CUST27385,Nisha Das,261408.0,18848.9,1,4.0
CUST12408,Rohit Mishra,261404.49999999997,26253.96,1,5.0
CUST19171,Suresh Panda,261368.0,43645.06,1,4.0
CUST15660,Rohit Dutta,261353.75,42573.34,1,5.0
CUST15445,Riya Mishra,261222.49999999997,26230.48,1,5.0
CUST14923,Deepak Patel,261177.8,15927.95,1,4.0
CUST20222,Rohit Reddy,261156.0,19408.16,1,4.0
CUST12366,Karan Sahu,261130.19999999998,46297.92,1,4.0
CUST20076,Anjali Yadav,261040.05,35423.72,1,3.0
CUST20835,Suresh Patel,261028.80000000002,53054.54,1,4.0
CUST12470,Anjali Kumar,261018.0,21076.89,1,5.0
CUST15447,Shreya Verma,260917.5,46312.4,1,5.0
CUST13372,Priya Behera,260850.0,41556.65,1,3.0
CUST20686,Kavita Gupta,260701.2,54513.68,1,4.0
CUST17819,Manish Mehta,260611.2,57976.68,1,4.0
CUST26146,Sanjay Behera,260579.19999999998,52924.71,1,4.0
CUST24418,Rohit Mishra,260486.19999999998,28655.14,1,4.0
CUST17646,Riya Nayak,260473.5,28715.43,1,5.0
CUST13940,Sanjay Dutta,260341.8,51825.76,1,4.0
CUST12397,Ankit Behera,260321.59999999998,13811.3,1,4.0
CUST20727,Pooja Pradhan,260311.4,16269.59,1,4.0
CUST17943,Pooja Verma,260271.19999999998,47865.64,1,4.0
CUST18500,Kavita Nayak,260262.0,14683.44,1,4.0
CUST11306,Sanjay Mishra,260256.3,56139.29,1,3.0
CUST24883,Swati Verma,260240.0,37248.35,1,5.0
CUST22656,Vikas Mehta,260235.0,52950.29,1,5.0
CUST16918,Sneha Panda,260231.99999999997,49492.18,1,4.0
CUST28491,Riya Nayak,260173.19999999998,54416.79,1,4.0
CUST21266,Arjun Singh,260110.80000000002,13355.39,1,4.0
CUST17969,Riya Jain,260077.99999999997,47286.46,1,5.0
CUST14689,Manish Panda,260073.6,34466.27146666666,1,4.0
CUST16439,Anjali Sharma,260037.0,18953.23,1,3.0
CUST14299,Sanjay Sahu,259968.44999999998,52567.36,1,3.0
CUST16308,Rohit Das,259959.0,14908.6,1,4.0
CUST12309,Sanjay Mishra,259957.05,31966.45,1,3.0
CUST15303,Riya Patel,259941.6,47113.19,1,4.0
CUST28238,Kavita Kumar,259882.5,37531.91,1,5.0
CUST25763,Karan Panda,259735.0,34937.71,1,5.0
CUST17593,Abhishek Yadav,259666.34999999998,55985.81,1,3.0
CUST21959,Deepak Dutta,259551.0,35858.76,1,3.0
CUST19916,Vivek Nayak,259454.0,20632.11,1,5.0
CUST25904,Sanjay Sharma,259409.8,30456.2087333334,1,4.0
CUST16881,Anjali Patel,259140.0,27802.31,1,5.0
CUST10439,Rohit Rao,259077.6,43668.61,1,4.0
CUST18896,Priya Jain,259068.80000000002,39550.83,1,4.0
CUST27524,Sneha Mishra,259046.25,20501.57,1,5.0
CUST19922,Kavita Mishra,259029.0,49512.6,1,3.0
CUST24098,Abhishek Reddy,259025.0,40417.42,1,5.0
CUST22993,Abhishek Verma,259000.0,50208.96,1,5.0
CUST26212,Akash Kumar,258948.25,52666.91,1,5.0
CUST18590,Akash Sharma,258897.0,46845.02,1,4.0
CUST15103,Kavita Panda,258893.59999999998,34566.83,1,4.0
CUST14968,Anjali Rao,258876.0,53994.57,1,4.0
CUST17941,Suresh Sharma,258864.0,34202.12,1,5.0
CUST19321,Sanjay Dutta,258756.4,37487.32889999996,1,4.0
CUST12108,Shreya Mehta,258750.19999999998,21394.57,1,4.0
CUST18271,Suresh Mishra,258742.0,35471.84,1,4.0
CUST14647,Deepak Das,258736.8,36882.78,1,4.0
CUST28196,Vivek Mehta,258716.0,46544.56,1,5.0
CUST20794,Priya Verma,258695.0,48431.8,1,5.0
CUST14764,Deepak Rao,258692.59999999998,40491.14,1,4.0
CUST19378,Shreya Pradhan,258691.5,16680.75,1,5.0
CUST11055,Abhishek Pradhan,258677.4,55404.02,1,4.0
CUST15384,Kavita Reddy,258597.59999999998,35379.19,1,4.0
CUST21841,Ankit Yadav,258566.40000000002,51254.03,1,4.0
CUST13860,Karan Singh,258560.0,57255.03,1,5.0
CUST21666,Riya Jain,258444.0,44044.15,1,3.0
CUST20156,Akash Mishra,258415.49999999997,41512.07630000012,1,5.0
CUST24847,Abhishek Kumar,258410.0,21778.59,1,5.0
CUST10392,Ankit Panda,258374.5,18931.54,1,5.0
CUST24784,Akash Rao,258345.0,18887.7,1,4.0
CUST26581,Sneha Nayak,258332.0,32094.450166666662,1,4.0
CUST13703,Sanjay Yadav,258296.0,36428.38,1,5.0
CUST21406,Akash Mohanty,258284.7,32650.3,1,3.0
CUST25952,Pooja Rao,258209.6,13294.18,1,4.0
CUST12582,Karan Patel,258206.19999999998,29378.583566666686,1,4.0
CUST28737,Deepak Behera,258064.25,14597.67,1,5.0
CUST24524,Rahul Mehta,258048.0,47056.930166666636,1,4.0
CUST21260,Rahul Behera,258032.8,39149.87,1,4.0
CUST19013,Nisha Behera,258032.0,17630.61,1,5.0
CUST16826,Sanjay Sharma,257972.4,52031.85,1,4.0
CUST28459,Nisha Singh,257868.9,35989.02,1,3.0
CUST20807,Vivek Yadav,257865.6,29915.52,1,4.0
CUST15544,Neha Verma,257811.8,39125.49,1,4.0
CUST24000,Amit Pradhan,257739.0,56085.22,1,4.0
CUST20797,Pooja Patel,257708.0,52126.44,1,4.0
CUST10943,Ankit Mehta,257667.0,36377.95120000001,1,4.0
CUST18318,Vikas Pradhan,257644.0,41334.57,1,5.0
CUST11003,Vivek Pradhan,257500.80000000002,14577.23,1,4.0
CUST25654,Kavita Jain,257452.5,39683.32166666665,1,5.0
CUST15829,Pooja Jain,257424.19999999998,40922.94,1,4.0
CUST13365,Vivek Sharma,257415.0,45888.06,1,4.0
CUST12155,Suresh Das,257395.5,26033.06,1,5.0
CUST15025,Raj Mohanty,257356.4,36004.01,1,4.0
CUST23467,Anjali Kumar,257347.99999999997,47586.13,1,5.0
CUST26364,Ankit Sharma,257323.5,38280.04,1,3.0
CUST28128,Anjali Sharma,257274.6,20689.36,1,4.0
CUST11070,Suresh Singh,257229.59999999998,46814.05,1,3.0
CUST21981,Arjun Mehta,257223.9,21681.45,1,3.0
CUST28761,Kavita Rao,257216.25,54959.19,1,5.0
CUST12632,Priya Das,257191.2,49032.67,1,3.0
CUST22378,Amit Sahu,257169.75,28763.773033333353,1,5.0
CUST21815,Amit Das,257088.0,29262.15723333327,1,4.0
CUST20528,Vivek Jain,257067.19999999998,30726.32,1,4.0
CUST15219,Karan Jain,257036.0,28067.14,1,4.0
CUST28855,Abhishek Verma,257027.25,29327.329466666703,1,5.0
CUST25333,Priya Patel,256892.0,32131.01,1,4.0
CUST12492,Pooja Kumar,256890.0,37839.92,1,3.0
CUST27474,Arjun Sahu,256864.5,49471.89,1,3.0
CUST12595,Rohit Yadav,256788.0,19825.39,1,4.0
